Iteration,QD-Score,Coverage,Maximum,Average
343,3564697.246160171,0.89,8279.495930863917,1602.1111218697397
344,3569635.1933150594,0.89,8279.495930863917,1604.3304239618244
345,3574120.5627262867,0.89,8279.495930863917,1606.346320326421
346,3575184.0852252985,0.89,8279.495930863917,1606.8243079664262
347,3577215.614140712,0.89,8279.495930863917,1607.737354669983
348,3578971.357051739,0.89,8279.495930863917,1608.5264526075232
349,3579443.805819663,0.89,8279.495930863917,1608.7387891324329
350,3581577.2779653883,0.89,8279.495930863917,1609.697653018152
351,3582453.4732897,0.89,8279.495930863917,1610.0914486695283
352,3583565.2148531536,0.89,8279.495930863917,1610.5911077991702
353,3587140.8875310607,0.89,8279.495930863917,1612.198151699353
354,3587456.902350133,0.89,8279.495930863917,1612.3401808315205
355,3588747.44709044,0.89,8279.495930863917,1612.9202009395235
356,3590150.956497563,0.89,8279.495930863917,1613.550991684298
357,3591314.575874989,0.89,8279.495930863917,1614.0739666853883
358,3591474.578658727,0.89,8279.495930863917,1614.145878048866
359,3593439.8101200955,0.89,8279.495930863917,1615.029128143863
360,3594002.6392631517,0.89,8279.495930863917,1615.2820850620906
361,3594781.5391250174,0.89,8279.495930863917,1615.6321524157381
362,3595324.5870517427,0.89,8279.495930863917,1615.8762188996595
363,3598324.9603210287,0.89,8279.495930863917,1617.2247012678781
364,3600240.454333311,0.89,8279.495930863917,1618.0855974531735
365,3602860.4992635143,0.89,8279.495930863917,1619.263145736411
366,3604223.16170562,0.89,8279.495930863917,1619.8755782946607
367,3619551.709194547,0.89,8279.495930863917,1626.7648131211447
368,3642499.958344237,0.89,8279.495930863917,1637.078632963702
369,3653988.607444937,0.89,8279.495930863917,1642.2420707617694
370,3671783.3056382206,0.89,8279.495930863917,1650.23968792729
371,3676546.935592274,0.8908,8279.495930863917,1650.896693126302
372,3698893.0210645082,0.8908,8279.495930863917,1660.9308581340406
373,3699586.4401837564,0.8908,8279.495930863917,1661.2422272940082
374,3706344.281224553,0.8908,8279.495930863917,1664.276731578156
375,3706382.03635959,0.8908,8279.495930863917,1664.2936849391963
376,3707083.839395869,0.8908,8279.495930863917,1664.6088187677904
377,3708183.111563317,0.8908,8279.495930863917,1665.1024299790377
378,3708183.111563317,0.8908,8279.495930863917,1665.1024299790377
379,3708081.019760884,0.8912,8279.495930863917,1664.3092548298403
380,3708400.0640140665,0.8912,8279.495930863917,1664.4524524300118
381,3708265.173748773,0.8916,8279.495930863917,1663.6452102955463
382,3708265.173748773,0.8916,8279.495930863917,1663.6452102955463
383,3708314.5498084333,0.8932,8279.495930863917,1660.6872144238394
384,3708727.585550775,0.8936,8279.495930863917,1660.12873122237
385,3708687.904378903,0.894,8279.495930863917,1659.3681898787038
386,3708687.904378903,0.894,8279.495930863917,1659.3681898787038
387,3710479.434711327,0.8956,8279.495930863917,1657.2038565034957
388,3710479.434711327,0.8956,8279.495930863917,1657.2038565034957
